item_id,features,caracteristiques_voiture,Nom,Prix_CA,Prix_US,Compagne_Model,Livraison,Class
8ec4f79d-644c-44a1-9d35-b0f52a75ca6a,"[ 4.20940513e-04  1.21702191e+03  8.86076129e-01  5.34218974e+03
  1.47348109e-01  1.52205801e+02  2.01517370e+04  8.51158549e+00
  1.35511226e+01  1.14532153e-04  5.71376620e+00 -1.95641345e-01
  9.71395064e-01  2.25859203e-05  2.38633359e+04  3.87426211e+04
  9.05400293e+03  3.47636145e-04  4.37586212e+01  1.65408401e+01
  1.71431962e+06  2.56910110e+00  8.38554531e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  6.93514975e-04
  1.19073513e+03  8.79456213e-01  4.94009954e+03  1.47147571e-01
  1.25066432e+02  1.85696630e+04  8.21321364e+00  1.30897048e+01
  1.16940634e-04  5.69137492e+00 -1.77748085e-01  9.57979875e-01
  2.74845606e-05  2.35116973e+04  3.30542578e+04  8.76442578e+03
  4.03047918e-04  4.61626282e+01  1.63569565e+01  3.41356700e+06
  5.34929323e+00  1.74600938e+05  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  4.23466033e-04  1.22486007e+03
  8.85733885e-01  5.36061117e+03  1.43826986e-01  1.43802632e+02
  2.02175846e+04  8.42111442e+00  1.34456923e+01  1.13764416e-04
  5.71841823e+00 -1.88157085e-01  9.66972106e-01  2.39061701e-05
  2.37615059e+04  3.59290625e+04  8.97004590e+03  3.60701233e-04
  4.44459190e+01  1.64756203e+01  2.28837425e+06  3.47363567e+00
  1.13379469e+05  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  3.08220319e-04  1.22758915e+03  8.98047924e-01
  6.02091292e+03  1.38722512e-01  1.79094311e+02  2.28560625e+04
  8.70944324e+00  1.37954505e+01  1.09488161e-04  5.74353260e+00
 -2.07298303e-01  9.77797417e-01  1.91948948e-05  2.29792949e+04
  4.10071562e+04  8.91237891e+03  2.91976874e-04  4.01069489e+01
  1.66221619e+01  2.11964425e+06  3.19499564e+00  1.04284664e+05
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'explain', 'marque': 'detail', 'annee': '2006', 'caracteristiques_techniques': 'With role natural son political research away.'}",Rolls Royce Custom Built Vintage Model Dream Car Phantom Promo Race,"610,97 ","(449,00 $ US)",eBay - gifts-for-men,"Livraison à 34,02 $",1
365809ff-0f74-4572-a4d3-9d5d5025da5c,"[ 2.36453398e-01  4.71488881e+02  9.55256322e-01  5.26800028e+03
  6.50061490e-01  4.14678191e+02  2.06005122e+04  5.38966026e+00
  7.41150819e+00  1.42412038e-03  2.99749408e+00 -4.66084509e-01
  9.94248887e-01  5.98873476e-06  2.79593047e+04  3.68315906e+05
  1.16647822e+04  7.87315294e-05  3.14030037e+01  1.75269928e+01
  2.96014800e+06  2.29770041e+00  7.49969453e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  2.39746634e-01
  4.70292624e+02  9.55992376e-01  5.34258084e+03  6.38194219e-01
  4.09430619e+02  2.09000307e+04  5.43118776e+00  7.54040008e+00
  1.38524711e-03  3.06176584e+00 -4.57616097e-01  9.94062050e-01
  6.06516005e-06  2.79785098e+04  2.81016469e+05  1.16599355e+04
  7.88473335e-05  3.15668106e+01  1.75251122e+01  3.25251225e+06
  2.52751088e+00  8.24979531e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  2.39044664e-01  4.72097152e+02
  9.55900528e-01  5.35186084e+03  6.46261520e-01  4.13061119e+02
  2.09353462e+04  5.39478898e+00  7.44478318e+00  1.40231784e-03
  3.01728349e+00 -4.62241884e-01  9.94084383e-01  6.01208785e-06
  2.79274922e+04  3.48705750e+05  1.16497168e+04  7.94612351e-05
  3.14165726e+01  1.75239239e+01  3.35759450e+06  2.61015177e+00
  8.51953516e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  2.40405795e-01  4.73530880e+02  9.54090813e-01
  5.15644656e+03  6.46479512e-01  4.19853547e+02  2.01522554e+04
  5.31682660e+00  7.34289529e+00  1.41287258e-03  3.01119662e+00
 -4.56019541e-01  9.93205709e-01  5.91521075e-06  2.78880234e+04
  4.59807156e+05  1.16504990e+04  7.69647813e-05  3.11933441e+01
  1.75314827e+01  3.10489100e+06  2.41131067e+00  7.87051875e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'these', 'marque': 'while', 'annee': '1984', 'caracteristiques_techniques': 'Even price time play local.'}",BDTCTK 1/24 Rolls-Royce Phantom Voiture miniature en alliage de zinc avec son et ...,"49,64 ",n\a,Amazon CA,Livraison gratuite,1
59d4f41d-0ff0-492a-8e8e-cec0b9840189,"[ 6.92597517e-04  6.40878347e+02  9.40298084e-01  5.36783660e+03
  3.23508184e-01  2.38274541e+02  2.08304681e+04  8.68661745e+00
  1.27432242e+01  3.50376603e-04  4.60478772e+00 -3.48360549e-01
  9.97175093e-01  1.04295914e-05  3.06542754e+04  7.31938281e+04
  1.20418213e+04  1.97393107e-04  4.14301491e+01  1.73402882e+01
  2.83882125e+06  2.20413852e+00  7.19430781e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  5.76825783e-04
  6.37105732e+02  9.42069296e-01  5.49933716e+03  3.07961656e-01
  2.34466099e+02  2.13602429e+04  8.71061536e+00  1.28521143e+01
  3.30422282e-04  4.63939556e+00 -3.41827459e-01  9.96944260e-01
  1.05994613e-05  3.05425645e+04  7.02185234e+04  1.19868994e+04
  1.97799061e-04  4.15362015e+01  1.73174419e+01  3.65180825e+06
  2.85106254e+00  9.30586797e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  6.57714998e-04  6.42937986e+02
  9.39894084e-01  5.34889555e+03  3.17309902e-01  2.40817378e+02
  2.07526442e+04  8.69035875e+00  1.27921221e+01  3.42479782e-04
  4.61515268e+00 -3.45601306e-01  9.97095368e-01  1.03194880e-05
  3.05594883e+04  7.51069688e+04  1.20216836e+04  1.94685112e-04
  4.11676292e+01  1.73467121e+01  3.00169150e+06  2.33304381e+00
  7.61505547e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  6.18580304e-04  6.45862637e+02  9.41183583e-01
  5.49100130e+03  3.12725870e-01  2.34653352e+02  2.13181426e+04
  8.72210030e+00  1.28247112e+01  3.33661490e-04  4.64203655e+00
 -3.45435567e-01  9.97115807e-01  1.05903118e-05  3.06781230e+04
  7.15477734e+04  1.20330645e+04  2.00090755e-04  4.16802864e+01
  1.73255424e+01  3.07629600e+06  2.39240909e+00  7.80882344e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'task', 'marque': 'remember', 'annee': '1993', 'caracteristiques_techniques': 'Decision draw industry.'}",1:32 Rolls Royce Dawn Spofec Alloy Die Cast Toy Car Model Sound and Light Pull ...,"22,31 ",n\a,AliExpress.com,"Livraison à 5,13 $",0
b9d4c3ca-3f11-4e9d-a3cd-eff0e4182e4c,"[ 6.24559122e-03  1.90149585e+02  9.70532435e-01  3.22690053e+03
  5.41104617e-01  1.15738312e+02  1.27174525e+04  7.82255631e+00
  1.03211398e+01  9.14288394e-04  3.34970421e+00 -5.07129611e-01
  9.99410496e-01  4.37820781e-05  1.70980625e+04  3.23279844e+04
  6.40312500e+03  5.57187886e-04  4.13307800e+01  1.59718294e+01
  7.60915500e+05  2.47593904e+00  8.08146484e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  5.76858090e-03
  1.91707998e+02  9.73429353e-01  3.60835391e+03  5.28354192e-01
  1.21986233e+02  1.42417076e+04  7.89028705e+00  1.05004132e+01
  8.76571846e-04  3.39112445e+00 -5.03935075e-01  9.99441731e-01
  4.15379618e-05  1.69425352e+04  3.12419629e+04  6.39027100e+03
  5.32944978e-04  4.03125000e+01  1.59640951e+01  7.44090375e+05
  2.41789484e+00  7.89200938e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  5.93654678e-03  1.90135152e+02
  9.71070293e-01  3.28673989e+03  5.35700333e-01  1.16253931e+02
  1.29568244e+04  7.84349550e+00  1.04278747e+01  8.93556987e-04
  3.36650233e+00 -5.04225672e-01  9.99417729e-01  4.35857510e-05
  1.70795527e+04  3.12419629e+04  6.40044385e+03  5.48347016e-04
  4.12326317e+01  1.59675341e+01  7.63824750e+05  2.48572922e+00
  8.11342031e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  6.23622057e-03  1.89991438e+02  9.68166256e-01
  2.98428867e+03  5.37087480e-01  1.12204428e+02  1.17471632e+04
  7.79875473e+00  1.03007494e+01  9.03057835e-04  3.36182020e+00
 -5.03021222e-01  9.99354914e-01  4.51656633e-05  1.72064160e+04
  3.16843770e+04  6.41529639e+03  5.74415841e-04  4.19745483e+01
  1.59813280e+01  7.58100750e+05  2.46702719e+00  8.05237656e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'very', 'marque': 'share', 'annee': '1988', 'caracteristiques_techniques': 'Senior type miss seat.'}",1/18 HH Model Rolls-Royce Spectre Diamond Black/Silver,"979,66 ","(719,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",1
2d32077c-0444-4f86-b7ca-9f38f21bdb8a,"[ 1.44853527e-02  4.31034134e+02  9.71706678e-01  7.61583789e+03
  6.89699510e-01  3.10974743e+02  3.00323174e+04  7.24734160e+00
  8.85453357e+00  1.52552244e-03  2.68606828e+00 -6.29487492e-01
  9.99837453e-01  1.06654079e-05  2.18373066e+04  5.48415664e+04
  8.99629688e+03  1.84857083e-04  3.12588291e+01  1.69072170e+01
  1.96636475e+06  2.73440146e+00  8.92508594e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.21070454e-02
  4.29563684e+02  9.71946122e-01  7.65463779e+03  6.83363003e-01
  3.10715375e+02  3.01889875e+04  7.33907682e+00  9.02188255e+00
  1.49780744e-03  2.71417697e+00 -6.26049820e-01  9.99849815e-01
  1.06743319e-05  2.18035156e+04  5.34020742e+04  8.98373145e+03
  1.81458308e-04  3.12266884e+01  1.69049244e+01  2.12558875e+06
  2.96009612e+00  9.66175312e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.43400639e-02  4.31111597e+02
  9.71741547e-01  7.62660636e+03  6.87974124e-01  3.11088730e+02
  3.00753138e+04  7.26189594e+00  8.91087315e+00  1.51349910e-03
  2.69323189e+00 -6.26823799e-01  9.99837447e-01  1.06614716e-05
  2.18269668e+04  5.41190391e+04  8.99292285e+03  1.83923417e-04
  3.12420197e+01  1.69069862e+01  2.00562312e+06  2.78997922e+00
  9.10649219e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  1.38025740e-02  4.31945851e+02  9.71471189e-01
  7.56895688e+03  6.85911987e-01  3.10640896e+02  2.98438817e+04
  7.26195456e+00  8.89714962e+00  1.50951609e-03  2.70556210e+00
 -6.26868749e-01  9.99835214e-01  1.06768621e-05  2.18358770e+04
  5.57545195e+04  8.99498145e+03  1.83920551e-04  3.12690639e+01
  1.69084072e+01  1.98891262e+06  2.76633525e+00  9.02931875e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'cup', 'marque': 'popular', 'annee': '2010', 'caracteristiques_techniques': 'Congress light position community difference fight practice.'}",Rolls Royce Gust 1:18 black sedan diecast model car,"880,40 ","(647,00 $ US)",Lovecarstore,Livraison gratuite,1
f0044e09-77b6-4bb0-b6c7-c91073f77d04,"[ 3.65229659e-03  2.54135068e+02  9.34947602e-01  1.95280583e+03
  4.78173170e-01  1.98309051e+02  7.55708825e+03  7.96743523e+00
  1.09316822e+01  7.61646790e-04  3.66873350e+00 -4.60071150e-01
  9.99068685e-01  1.79926392e-05  2.08051660e+04  1.25952453e+05
  8.19812695e+03  2.95862934e-04  3.68270836e+01  1.68913212e+01
  1.30217862e+06  2.02948451e+00  5.72375469e+04  2.48947811e+00
  1.41014000e+05  4.99996471e+00  5.94995789e+02  3.14878386e-03
  2.31329081e+02  9.56841848e-01  2.67921399e+03  4.54611569e-01
  2.04479561e+02  1.04855269e+04  8.04293820e+00  1.11004506e+01
  7.56237206e-04  3.76468035e+00 -4.48089894e-01  9.98965451e-01
  1.62078486e-05  2.01085977e+04  8.96554688e+04  7.98816748e+03
  2.61376001e-04  3.53987732e+01  1.67869873e+01  3.22649850e+06
  4.52091885e+00  1.11906297e+05  2.48876905e+00  1.23764000e+05
  4.99995947e+00  5.57495483e+02  3.64379696e-03  2.56265381e+02
  9.39848356e-01  2.12957378e+03  4.72072027e-01  1.88689429e+02
  8.26202976e+03  8.02071239e+00  1.10029259e+01  7.50124268e-04
  3.68891038e+00 -4.61184149e-01  9.99138638e-01  1.85937133e-05
  2.09525254e+04  1.12067664e+05  8.20871484e+03  3.12502962e-04
  3.76874161e+01  1.68554459e+01  1.45286425e+06  2.19251657e+00
  5.97701953e+04  2.48929787e+00  1.36304000e+05  4.99996328e+00
  5.84995728e+02  4.22444019e-03  2.81968012e+02  9.38234808e-01
  2.28210077e+03  4.65553376e-01  2.14965108e+02  8.84643506e+03
  7.96875386e+00  1.10478449e+01  6.82537779e-04  3.77466998e+00
 -4.42775214e-01  9.98775620e-01  1.76398571e-05  2.04953379e+04
  1.81475078e+05  8.15510107e+03  2.71162251e-04  3.53623810e+01
  1.69001141e+01  1.14826512e+06  2.07192302e+00  6.76275703e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'baby', 'marque': 'rule', 'annee': '2014', 'caracteristiques_techniques': 'Subject sport late administration walk itself.'}",1928 17EX Sports Rolls Royce Phantom Iron Vintage Model,"131,46 ","(96,61 $ US)",Xotic Brands - Home Decor & Furniture,"Livraison à 80,29 $",1
dc773100-a259-4593-bdb2-2defb4f4a055,"[ 6.02359360e-04  2.31421350e+02  9.51981758e-01  2.40962513e+03
  3.13607034e-01  1.76031542e+02  9.40707916e+03  8.45242184e+00
  1.22751651e+01  3.61027248e-04  4.26550952e+00 -3.55949695e-01
  9.96915524e-01  2.24329651e-05  2.04084844e+04  7.44446562e+04
  7.94454492e+03  3.28437251e-04  3.82823486e+01  1.67323875e+01
  1.03324188e+06  2.02387547e+00  6.60592891e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  3.75440843e-04
  2.43452770e+02  9.71831770e-01  4.32049733e+03  2.78848460e-01
  2.21639557e+02  1.70385365e+04  8.81219610e+00  1.28131075e+01
  3.17407198e-04  4.37908819e+00 -3.64721111e-01  9.97927923e-01
  1.78342143e-05  1.95661699e+04  6.37103711e+04  7.83258691e+03
  2.64634495e-04  3.41277924e+01  1.67156525e+01  1.04584831e+06
  2.04891753e+00  6.68766719e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  4.86389625e-04  2.34941416e+02
  9.55424757e-01  2.63510411e+03  3.02614739e-01  1.83226423e+02
  1.03054750e+04  8.55359157e+00  1.24379149e+01  3.49371069e-04
  4.28964528e+00 -3.57307505e-01  9.97207471e-01  2.15557720e-05
  2.02178848e+04  7.07515625e+04  7.91213135e+03  3.12315678e-04
  3.74650612e+01  1.67276726e+01  1.10854100e+06  2.17492390e+00
  7.09895156e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  5.83659011e-04  2.26893519e+02  9.54616183e-01
  2.49983688e+03  2.99944413e-01  1.44595201e+02  9.77245402e+03
  8.43406525e+00  1.22833424e+01  3.45494950e-04  4.28662259e+00
 -3.50195771e-01  9.96619166e-01  2.72829220e-05  2.06911836e+04
  5.72463711e+04  7.88329932e+03  3.98793753e-04  4.13881226e+01
  1.66216526e+01  1.73769300e+06  3.47200060e+00  1.13326094e+05
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'fly', 'marque': 'on', 'annee': '2008', 'caracteristiques_techniques': 'Area discussion approach quickly base health different moment.'}",1/18 HH Rolls-Royce 2nd Generation Ghost Black Badge (Galileo Blue) Resin Car ...,"993,27 ","(729,95 $ US)",LiveCarModel.com,"Livraison à 190,49 $",0
ed2c675c-8b2f-4922-aad8-d2bbc1b40dc9,"[ 4.70189541e-04  4.48886207e+02  9.39013518e-01  3.68029953e+03
  2.54117829e-01  2.90391187e+02  1.42723119e+04  8.57233664e+00
  1.28810016e+01  2.61195644e-04  4.76669222e+00 -2.99476064e-01
  9.93086319e-01  8.54953851e-06  2.96207500e+04  2.00158109e+05
  1.19021104e+04  1.63401113e-04  3.75086021e+01  1.74868793e+01
  2.90655250e+06  2.25684810e+00  7.36635156e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  3.61307293e-04
  4.53491671e+02  9.46283369e-01  4.22176342e+03  2.32980074e-01
  2.97802454e+02  1.64335620e+04  8.62648281e+00  1.30722644e+01
  2.40514253e-04  4.82661908e+00 -2.92618062e-01  9.92621170e-01
  8.33547165e-06  2.95232715e+04  1.46945969e+05  1.18945215e+04
  1.57170492e-04  3.70669632e+01  1.74771805e+01  2.75692900e+06
  2.13888454e+00  6.98131875e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  3.99886737e-04  4.49192660e+02
  9.40191149e-01  3.75540496e+03  2.45094520e-01  2.87819570e+02
  1.45724272e+04  8.59839402e+00  1.29920221e+01  2.54061542e-04
  4.77952451e+00 -2.94888034e-01  9.92805705e-01  8.62536399e-06
  2.96163965e+04  1.93361359e+05  1.18915361e+04  1.63230681e-04
  3.76217804e+01  1.74800930e+01  3.15998875e+06  2.45707583e+00
  8.01989531e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  3.90754642e-04  4.56343741e+02  9.38595590e-01
  3.71596579e+03  2.39961852e-01  2.92782710e+02  1.44075194e+04
  8.61823784e+00  1.30285715e+01  2.45996860e-04  4.81496260e+00
 -2.93420972e-01  9.92629813e-01  8.48127092e-06  2.95505078e+04
  1.96088609e+05  1.18861738e+04  1.60466254e-04  3.73259010e+01
  1.74884491e+01  3.07185025e+06  2.38728261e+00  7.79209062e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'me', 'marque': 'create', 'annee': '2009', 'caracteristiques_techniques': 'Election none especially very should.'}",DCM - Rolls-Royce Cullinan - Black,"49,99 ",n\a,Top Collectibles,Livraison gratuite,1
10eb89eb-2eb7-4d52-a9b0-c7b86cc1be67,"[ 7.89587273e-02  7.10558893e+02  9.26019847e-01  4.80117596e+03
  6.02694393e-01  3.01011382e+02  1.84941449e+04  6.83754227e+00
  9.18394536e+00  1.16483770e-03  3.36912949e+00 -4.95872837e-01
  9.98716438e-01  8.25218285e-06  2.91622500e+04  3.45890094e+05
  1.17799785e+04  1.59257615e-04  3.65474281e+01  1.74281921e+01
  4.49239550e+06  3.51713657e+00  1.14799336e+05  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  7.21936655e-02
  6.82776654e+02  9.31376590e-01  4.97357328e+03  5.81876899e-01
  2.96794686e+02  1.92115165e+04  6.89652682e+00  9.29883893e+00
  1.09940010e-03  3.44629580e+00 -4.86668648e-01  9.98609047e-01
  8.36937033e-06  2.86868496e+04  3.18133031e+05  1.16013076e+04
  1.63008968e-04  3.62181282e+01  1.74134216e+01  7.45341550e+06
  5.93006372e+00  1.93557281e+05  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  7.38836393e-02  7.15071300e+02
  9.26731773e-01  4.87860965e+03  5.95665767e-01  3.02374403e+02
  1.87993673e+04  6.88682610e+00  9.26489637e+00  1.12550116e-03
  3.40357950e+00 -4.92854640e-01  9.98719487e-01  8.21502636e-06
  2.89702148e+04  3.39781000e+05  1.17180010e+04  1.28906628e-04
  3.62826958e+01  1.74266968e+01  5.45461100e+06  4.29192734e+00
  1.40088516e+05  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  7.68842633e-02  7.17008113e+02  9.22949911e-01
  4.65173472e+03  5.88607123e-01  3.00592077e+02  1.78899308e+04
  6.88795840e+00  9.30208590e+00  1.11427615e-03  3.43222910e+00
 -4.88160632e-01  9.98647483e-01  8.26363703e-06  2.90594355e+04
  3.45890094e+05  1.17430020e+04  1.60130978e-04  3.64550514e+01
  1.74336548e+01  5.09979250e+06  4.00556755e+00  1.30741719e+05
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'message', 'marque': 'six', 'annee': '1995', 'caracteristiques_techniques': 'Mission stay prevent information idea soldier recent animal.'}",New 1:24 Simulation Rolls Royce Phantom Model Alloy Metal Car Model Ornaments ...,"96,08 ","(70,61 $ US)",EveryMarket,"Livraison à 54,43 $",1
d0fcd300-c437-41bc-a5f4-68be6c18940a,"[ 3.15407341e-01  7.60242608e+02  9.46883922e-01  7.15526126e+03
  6.82038370e-01  3.91645502e+02  2.78608024e+04  4.80740322e+00
  6.69683109e+00  1.62694419e-03  2.92715491e+00 -4.41866060e-01
  9.88275872e-01  6.33938726e-06  2.81192500e+04  1.47190453e+05
  1.16691660e+04  7.28664963e-05  3.22167282e+01  1.74669151e+01
  3.65492850e+06  2.84514713e+00  9.28656094e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  3.13328556e-01
  7.53297064e+02  9.46722757e-01  7.06846547e+03  6.77650951e-01
  3.91126432e+02  2.75205648e+04  4.83495120e+00  6.76254030e+00
  1.60966453e-03  2.94591254e+00 -4.43873796e-01  9.88952858e-01
  6.34777007e-06  2.79981797e+04  1.45539953e+05  1.16245830e+04
  7.34369169e-05  3.21124344e+01  1.74702778e+01  4.62317250e+06
  3.61294341e+00  1.17926469e+05  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  3.20178143e-01  7.60853681e+02
  9.47293793e-01  7.21670031e+03  6.80684648e-01  3.91138257e+02
  2.81059475e+04  4.78588667e+00  6.67569608e+00  1.61943534e-03
  2.93444473e+00 -4.38091136e-01  9.87626757e-01  6.34757271e-06
  2.79591309e+04  1.45539953e+05  1.16106270e+04  7.26887665e-05
  3.20734367e+01  1.74641857e+01  4.92046150e+06  3.84988594e+00
  1.25660273e+05  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  3.20070348e-01  7.61870548e+02  9.46114815e-01
  7.06822668e+03  6.81362155e-01  3.92915001e+02  2.75110362e+04
  4.78818333e+00  6.67771039e+00  1.62670368e-03  2.92869883e+00
 -4.35594831e-01  9.87282922e-01  6.31899229e-06  2.80971562e+04
  1.48865422e+05  1.16642783e+04  7.22094483e-05  3.21573067e+01
  1.74706001e+01  3.71719425e+06  2.89429736e+00  9.44698672e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'adult', 'marque': 'international', 'annee': '1980', 'caracteristiques_techniques': 'Support subject rock item.'}",1:24 Rolls Royces Sweptail Alloy Luxury Car Model Diecast & Toy Vehicles Metal ...,"31,79 ",n\a,AliExpress.com,"Livraison à 4,41 $",1
2ce67647-ec62-4127-98da-ca5ec43cb72e,"[ 2.97745834e-03  1.75742849e+02  9.77621313e-01  3.92798397e+03
  6.15503197e-01  2.61848297e+02  1.55361930e+04  8.35374848e+00
  1.03378239e+01  1.28096109e-03  2.66592031e+00 -6.27234753e-01
  9.99935987e-01  1.40320244e-05  2.02457539e+04  7.34758047e+04
  8.23148438e+03  2.15682259e-04  3.23887520e+01  1.68850212e+01
  1.35539612e+06  2.17421389e+00  6.60547891e+04  2.48986220e+00
  1.51904000e+05  4.99996710e+00  6.17495911e+02  3.23956603e-03
  1.78263023e+02  9.66851500e-01  2.68914201e+03  5.97709635e-01
  3.15428775e+02  1.05783050e+04  8.10469266e+00  1.01734486e+01
  1.21081917e-03  2.73922756e+00 -6.06050020e-01  9.99882839e-01
  1.17406016e-05  1.96332324e+04  1.21416359e+05  8.14628125e+03
  1.80498711e-04  2.95299664e+01  1.69791775e+01  1.24052012e+06
  2.10314107e+00  6.75760234e+04  2.49014187e+00  1.60654000e+05
  4.99996901e+00  6.34996033e+02  2.92082439e-03  1.75659913e+02
  9.76027872e-01  3.66515563e+03  6.07045990e-01  2.71363092e+02
  1.44849626e+04  8.35194643e+00  1.03797567e+01  1.24636413e-03
  2.69012567e+00 -6.18053209e-01  9.99925296e-01  1.35400778e-05
  2.01177324e+04  7.68406641e+04  8.21244531e+03  2.11015809e-04
  3.18101463e+01  1.69096069e+01  1.36340675e+06  2.20524573e+00
  6.75422656e+04  2.48990321e+00  1.53139000e+05  4.99996758e+00
  6.19995972e+02  4.36940870e-03  1.76245848e+02  9.83753037e-01
  5.42604648e+03  5.88572937e-01  2.22822873e+02  2.15279401e+04
  8.25178995e+00  1.03366208e+01  1.19911127e-03  2.78155704e+00
 -6.07815119e-01  9.99902163e-01  1.63589593e-05  1.95777773e+04
  4.77650195e+04  7.88646924e+03  2.37304397e-04  3.33138542e+01
  1.66668396e+01  4.86753700e+06  8.16252995e+00  2.45977844e+05
  2.48982096e+00  1.50674000e+05  4.99996662e+00  6.14995911e+02]","{'modele': 'here', 'marque': 'capital', 'annee': '1991', 'caracteristiques_techniques': 'North authority event claim purpose teach paper occur.'}",1/18 Davis & Giovanni Novitec Rolls Royce Wraith Gray also Open For,"2 034,30 ","(1 495,00 $ US)",eBay - autohausmodels,Livraison gratuite,0
